datesold,price,propertyType,bedrooms
2/7/09 0:00,512000,house,3
2/9/09 0:00,395000,house,4
2/9/09 0:00,520000,house,4
2/9/09 0:00,545000,house,4
2/9/09 0:00,715000,house,4
2/10/09 0:00,335000,house,3
2/10/09 0:00,400000,house,3
2/10/09 0:00,468000,house,4
2/10/09 0:00,510000,house,4
2/11/09 0:00,100000,house,3
2/11/09 0:00,380000,house,3
2/11/09 0:00,385000,house,3
2/11/09 0:00,407000,house,3
2/11/09 0:00,410000,house,4
2/11/09 0:00,480000,house,4
2/11/09 0:00,535000,house,4
2/11/09 0:00,670000,house,4
2/12/09 0:00,347500,house,3
2/12/09 0:00,380000,house,3
2/12/09 0:00,400000,house,3
2/12/09 0:00,405000,house,4
2/12/09 0:00,408000,house,4
2/12/09 0:00,485000,house,4
2/13/09 0:00,362000,house,3
2/13/09 0:00,435000,house,4
2/13/09 0:00,450000,house,4
2/13/09 0:00,880000,house,4
2/14/09 0:00,456000,house,3
2/16/09 0:00,355000,house,3
2/16/09 0:00,426500,house,4
2/16/09 0:00,490000,house,4
2/16/09 0:00,602000,house,4
2/17/09 0:00,355000,house,3
2/17/09 0:00,380000,house,3
2/17/09 0:00,410000,house,4
2/17/09 0:00,449000,house,4
2/17/09 0:00,486000,house,4
2/17/09 0:00,490000,house,4
2/17/09 0:00,490000,house,3
2/17/09 0:00,560000,house,5
2/18/09 0:00,513000,house,4
2/18/09 0:00,522000,house,3
2/19/09 0:00,370000,house,3
2/19/09 0:00,405000,house,4
2/19/09 0:00,539000,house,5
2/19/09 0:00,560000,house,4
2/19/09 0:00,627500,house,3
2/20/09 0:00,405000,house,4
2/20/09 0:00,410000,house,3
2/20/09 0:00,671000,house,4
2/21/09 0:00,690000,house,4
2/23/09 0:00,362000,house,3
2/23/09 0:00,379950,house,3
2/23/09 0:00,391000,house,4
2/23/09 0:00,480000,house,4
2/23/09 0:00,495000,house,3
2/23/09 0:00,630000,house,4
2/24/09 0:00,360000,house,3
2/24/09 0:00,477000,house,4
2/24/09 0:00,750000,house,5
2/25/09 0:00,1580000,house,4
2/26/09 0:00,390000,house,3
2/26/09 0:00,401500,house,3
2/26/09 0:00,440000,house,5
2/26/09 0:00,490000,house,5
2/26/09 0:00,580000,house,4
2/26/09 0:00,720000,house,5
2/27/09 0:00,476000,house,4
2/28/09 0:00,400000,house,3
3/2/09 0:00,460000,house,4
3/2/09 0:00,485000,house,4
3/2/09 0:00,505000,house,4
3/2/09 0:00,780000,house,4
3/3/09 0:00,283000,house,3
3/3/09 0:00,325000,house,3
3/3/09 0:00,360000,house,3
3/3/09 0:00,389000,house,3
3/3/09 0:00,395000,house,3
3/3/09 0:00,805000,house,4
3/4/09 0:00,347500,house,3
3/4/09 0:00,390000,house,4
3/4/09 0:00,390000,house,3
3/4/09 0:00,423500,house,4
3/4/09 0:00,430000,house,4
3/4/09 0:00,465000,house,5
3/4/09 0:00,484500,house,3
3/5/09 0:00,399000,house,3
3/5/09 0:00,501500,house,4
3/5/09 0:00,550000,house,3
3/6/09 0:00,309950,house,3
3/6/09 0:00,351126,house,2
3/6/09 0:00,425000,house,5
3/6/09 0:00,435000,house,4
3/6/09 0:00,447500,house,3
3/6/09 0:00,468000,house,4
3/6/09 0:00,560000,house,3
3/6/09 0:00,560000,house,4
3/6/09 0:00,608000,house,4
3/6/09 0:00,615000,house,3
3/6/09 0:00,620000,house,4
3/7/09 0:00,417000,house,3
3/7/09 0:00,454000,house,3
3/10/09 0:00,398000,house,3
3/10/09 0:00,435000,house,4
3/10/09 0:00,455000,house,3
3/10/09 0:00,475000,house,4
3/10/09 0:00,475000,house,3
3/10/09 0:00,478000,house,4
3/10/09 0:00,490000,house,4
3/10/09 0:00,647000,house,4
3/10/09 0:00,675000,house,3
3/11/09 0:00,308000,house,2
3/11/09 0:00,365000,house,3
3/11/09 0:00,376000,house,3
3/11/09 0:00,398000,house,3
3/11/09 0:00,550000,house,3
3/11/09 0:00,759000,house,4
3/11/09 0:00,759000,house,4
3/12/09 0:00,359950,house,3
3/12/09 0:00,375000,house,4
3/12/09 0:00,380000,house,4
3/12/09 0:00,440000,house,3
3/12/09 0:00,445000,house,4
3/12/09 0:00,480000,house,3
3/12/09 0:00,517500,house,3
3/13/09 0:00,295000,house,3
3/13/09 0:00,335000,house,3
3/13/09 0:00,353000,house,3
3/13/09 0:00,453500,house,4
3/13/09 0:00,715000,house,4
3/13/09 0:00,858000,house,5
3/14/09 0:00,500000,house,5
3/16/09 0:00,392500,house,3
3/16/09 0:00,397500,house,3
3/16/09 0:00,690000,house,5
3/17/09 0:00,352000,house,3
3/17/09 0:00,390000,house,3
3/17/09 0:00,420000,house,3
3/17/09 0:00,437500,house,4
3/17/09 0:00,461000,house,4
3/17/09 0:00,511000,house,4
3/17/09 0:00,515000,house,4
3/17/09 0:00,580000,house,4
3/17/09 0:00,1015000,house,4
3/18/09 0:00,370000,house,3
3/18/09 0:00,400000,house,3
3/18/09 0:00,400100,house,3
3/18/09 0:00,475000,house,4
3/18/09 0:00,485000,house,3
3/18/09 0:00,645000,house,4
3/18/09 0:00,670000,house,4
3/19/09 0:00,370000,house,3
3/19/09 0:00,372000,house,4
3/19/09 0:00,374000,house,3
3/19/09 0:00,375000,house,3
3/19/09 0:00,393000,house,4
3/19/09 0:00,395000,house,3
3/19/09 0:00,395000,house,3
3/19/09 0:00,430000,house,3
3/19/09 0:00,430000,house,3
3/19/09 0:00,485000,house,3
3/20/09 0:00,370000,house,3
3/20/09 0:00,415000,house,3
3/20/09 0:00,470000,house,4
3/20/09 0:00,575000,house,5
3/20/09 0:00,595000,house,3
3/20/09 0:00,825000,house,5
3/22/09 0:00,438000,house,4
3/23/09 0:00,360000,house,3
3/23/09 0:00,409588,house,4
3/23/09 0:00,422000,house,4
3/23/09 0:00,423000,house,3
3/23/09 0:00,465000,house,4
3/23/09 0:00,550000,house,4
3/23/09 0:00,564500,house,4
3/23/09 0:00,595000,house,4
3/24/09 0:00,406000,house,4
3/24/09 0:00,429000,house,3
3/24/09 0:00,450000,house,4
3/24/09 0:00,472000,house,4
3/24/09 0:00,610000,house,4
3/24/09 0:00,665000,house,5
3/25/09 0:00,360000,house,3
3/25/09 0:00,395000,house,3
3/25/09 0:00,520000,house,4
3/25/09 0:00,593000,house,4
3/25/09 0:00,650000,house,3
3/25/09 0:00,713000,house,4
3/25/09 0:00,2600000,house,3
3/26/09 0:00,320000,house,3
3/26/09 0:00,350000,house,3
3/26/09 0:00,370000,house,3
3/27/09 0:00,353000,house,3
3/27/09 0:00,362000,house,3
3/27/09 0:00,480000,house,3
3/27/09 0:00,530000,house,3
3/27/09 0:00,590000,house,3
3/27/09 0:00,660000,house,4
3/28/09 0:00,461000,house,3
3/28/09 0:00,645000,house,3
3/28/09 0:00,690000,house,4
3/28/09 0:00,722000,house,4
3/28/09 0:00,1310000,house,4
3/30/09 0:00,356500,house,3
3/30/09 0:00,373500,house,3
3/30/09 0:00,450000,house,4
3/30/09 0:00,470000,house,3
3/30/09 0:00,480000,house,5
3/30/09 0:00,561000,house,3
3/30/09 0:00,565000,house,3
3/30/09 0:00,568500,house,4
3/31/09 0:00,435000,house,4
3/31/09 0:00,580000,house,4
3/31/09 0:00,610000,house,3
3/31/09 0:00,637000,house,5
3/31/09 0:00,800000,house,4
4/1/09 0:00,288000,house,3
4/1/09 0:00,370000,house,3
4/1/09 0:00,430000,house,4
4/1/09 0:00,439000,house,3
4/1/09 0:00,464000,house,4
4/1/09 0:00,585000,house,3
4/2/09 0:00,326000,house,3
4/2/09 0:00,423000,house,4
4/2/09 0:00,475000,house,4
4/2/09 0:00,800000,house,4
4/3/09 0:00,345000,house,3
4/3/09 0:00,470000,house,4
4/3/09 0:00,490000,house,4
4/3/09 0:00,550000,house,4
4/3/09 0:00,555000,house,4
4/3/09 0:00,812000,house,4
4/4/09 0:00,517000,house,3
4/6/09 0:00,360000,house,3
4/6/09 0:00,406500,house,3
4/6/09 0:00,422000,house,3
4/6/09 0:00,435000,house,3
4/6/09 0:00,455000,house,4
4/6/09 0:00,515000,house,3
4/6/09 0:00,522000,house,4
4/6/09 0:00,560000,house,4
4/6/09 0:00,1875000,house,5
4/7/09 0:00,375500,house,3
4/7/09 0:00,420000,house,3
4/7/09 0:00,440000,house,4
4/7/09 0:00,485000,house,4
4/7/09 0:00,490000,house,4
4/7/09 0:00,527000,house,3
4/7/09 0:00,550000,house,4
4/7/09 0:00,560000,house,4
4/7/09 0:00,690000,house,4
4/7/09 0:00,720000,house,5
4/7/09 0:00,941000,house,5
4/8/09 0:00,460000,house,4
4/8/09 0:00,495000,house,4
4/9/09 0:00,353500,house,3
4/9/09 0:00,365000,house,3
4/9/09 0:00,461500,house,4
4/9/09 0:00,470000,house,3
4/14/09 0:00,420000,house,3
4/14/09 0:00,441550,house,3
4/14/09 0:00,480000,house,4
4/14/09 0:00,500000,house,4
4/15/09 0:00,315000,house,2
4/15/09 0:00,345000,house,3
4/15/09 0:00,405000,house,4
4/15/09 0:00,428500,house,3
4/15/09 0:00,440000,house,3
4/15/09 0:00,510000,house,3
4/15/09 0:00,525000,house,3
4/15/09 0:00,531000,house,5
4/15/09 0:00,655000,house,3
4/15/09 0:00,2200000,house,4
4/16/09 0:00,425000,house,3
4/16/09 0:00,425000,house,3
4/16/09 0:00,435000,house,4
4/16/09 0:00,447500,house,3
4/16/09 0:00,522500,house,3
4/16/09 0:00,530000,house,4
4/17/09 0:00,358000,house,3
4/17/09 0:00,436000,house,3
4/17/09 0:00,470000,house,4
4/17/09 0:00,870000,house,4
4/18/09 0:00,575000,house,4
4/20/09 0:00,370000,house,3
4/20/09 0:00,380000,house,3
4/20/09 0:00,380000,house,3
4/20/09 0:00,460000,house,3
4/20/09 0:00,477000,house,3
4/20/09 0:00,480000,house,4
4/20/09 0:00,565000,house,3
4/20/09 0:00,680000,house,4
4/20/09 0:00,785000,house,4
4/21/09 0:00,355000,house,3
4/21/09 0:00,400000,house,3
4/21/09 0:00,410000,house,3
4/21/09 0:00,500000,house,4
4/22/09 0:00,415000,house,3
4/22/09 0:00,630000,house,4
4/22/09 0:00,840000,house,3
4/23/09 0:00,335000,house,3
4/23/09 0:00,412000,house,3
4/23/09 0:00,467500,house,4
4/24/09 0:00,336000,house,2
4/24/09 0:00,365000,house,3
4/24/09 0:00,387500,house,3
4/24/09 0:00,405000,house,3
4/24/09 0:00,410000,house,4
4/24/09 0:00,421999,house,4
4/24/09 0:00,463000,house,4
4/24/09 0:00,472000,house,4
4/24/09 0:00,479000,house,3
4/24/09 0:00,538000,house,4
4/24/09 0:00,685000,house,4
4/28/09 0:00,300000,house,3
4/28/09 0:00,355000,house,3
4/28/09 0:00,555000,house,4
4/29/09 0:00,391000,house,3
4/29/09 0:00,407000,house,4
4/29/09 0:00,542000,house,4
5/1/09 0:00,370000,house,3
5/1/09 0:00,415000,house,3
5/1/09 0:00,427000,house,4
5/1/09 0:00,490000,house,5
5/1/09 0:00,565000,house,4
5/1/09 0:00,605000,house,4
5/4/09 0:00,340000,house,3
5/4/09 0:00,360000,house,3
5/4/09 0:00,375000,house,3
5/4/09 0:00,499950,house,4
5/4/09 0:00,551000,house,5
5/4/09 0:00,627000,house,5
5/5/09 0:00,368500,house,3
5/5/09 0:00,390000,house,3
5/5/09 0:00,445000,house,2
5/5/09 0:00,460000,house,4
5/5/09 0:00,522500,house,4
5/5/09 0:00,710000,house,4
5/6/09 0:00,490000,house,3
5/6/09 0:00,520000,house,4
5/6/09 0:00,525000,house,4
5/6/09 0:00,620000,house,4
5/7/09 0:00,320000,house,3
5/7/09 0:00,375000,house,3
5/7/09 0:00,402227,house,3
5/7/09 0:00,412000,house,3
5/7/09 0:00,485000,house,4
5/8/09 0:00,395000,house,3
5/8/09 0:00,450000,house,4
5/8/09 0:00,485000,house,4
5/8/09 0:00,615000,house,3
5/8/09 0:00,675000,house,3
5/8/09 0:00,720000,house,5
5/8/09 0:00,1050000,house,4
5/9/09 0:00,401000,house,3
5/11/09 0:00,315000,house,3
5/11/09 0:00,325000,house,3
5/11/09 0:00,375000,house,3
5/11/09 0:00,390500,house,3
5/11/09 0:00,495000,house,3
5/12/09 0:00,458000,house,4
5/12/09 0:00,477500,house,3
5/13/09 0:00,387000,house,3
5/13/09 0:00,410000,house,3
5/13/09 0:00,805000,house,4
5/14/09 0:00,450000,house,4
5/15/09 0:00,350000,house,2
5/15/09 0:00,389000,house,3
5/15/09 0:00,401000,house,3
5/15/09 0:00,410000,house,3
5/15/09 0:00,432500,house,3
5/15/09 0:00,461000,house,2
5/15/09 0:00,485000,house,4
5/15/09 0:00,520000,house,4
5/15/09 0:00,560000,house,4
5/15/09 0:00,1000000,house,4
5/16/09 0:00,540000,house,3
5/18/09 0:00,352500,house,3
5/18/09 0:00,384000,house,3
5/18/09 0:00,535000,house,3
5/19/09 0:00,367000,house,3
5/19/09 0:00,390000,house,4
5/19/09 0:00,415000,house,4
5/19/09 0:00,436000,house,3
5/19/09 0:00,515000,house,4
5/19/09 0:00,820000,house,4
5/20/09 0:00,367000,house,3
5/20/09 0:00,373000,house,3
5/20/09 0:00,495000,house,3
5/20/09 0:00,583500,house,3
5/20/09 0:00,785000,house,5
5/20/09 0:00,888000,house,4
5/21/09 0:00,365000,house,3
5/21/09 0:00,390000,house,3
5/21/09 0:00,430000,house,3
5/21/09 0:00,439000,house,3
5/22/09 0:00,387500,house,3
5/22/09 0:00,440000,house,2
5/22/09 0:00,510000,house,4
5/22/09 0:00,527500,house,2
5/22/09 0:00,553000,house,5
5/23/09 0:00,357000,house,3
5/23/09 0:00,363000,house,4
5/23/09 0:00,511000,house,3
5/23/09 0:00,522000,house,4
5/25/09 0:00,390000,house,3
5/25/09 0:00,435000,house,3
5/25/09 0:00,465000,house,4
5/25/09 0:00,465000,house,4
5/25/09 0:00,516000,house,3
5/25/09 0:00,530000,house,4
5/25/09 0:00,570000,house,4
5/25/09 0:00,577000,house,5
5/26/09 0:00,455000,house,3
5/26/09 0:00,530000,house,4
5/26/09 0:00,550000,house,4
5/27/09 0:00,410000,house,3
5/28/09 0:00,420000,house,3
5/28/09 0:00,431000,house,4
5/28/09 0:00,435000,house,4
5/28/09 0:00,459000,house,4
5/28/09 0:00,485000,house,4
5/28/09 0:00,495000,house,4
5/28/09 0:00,500000,house,4
5/28/09 0:00,640000,house,4
5/29/09 0:00,390000,house,3
5/29/09 0:00,399950,house,3
5/29/09 0:00,418000,house,4
5/29/09 0:00,430000,house,4
5/29/09 0:00,451000,house,3
5/29/09 0:00,487000,house,4
5/29/09 0:00,500000,house,4
5/29/09 0:00,795000,house,5
5/30/09 0:00,459000,house,3
6/1/09 0:00,420000,house,3
6/1/09 0:00,460000,house,3
6/1/09 0:00,530000,house,4
6/1/09 0:00,675000,house,4
6/2/09 0:00,578000,house,4
6/3/09 0:00,375000,house,3
6/3/09 0:00,440000,house,3
6/3/09 0:00,540000,house,3
6/4/09 0:00,419000,house,3
6/4/09 0:00,430000,house,3
6/4/09 0:00,448000,house,4
6/4/09 0:00,457750,house,4
6/4/09 0:00,500000,house,3
6/5/09 0:00,357000,house,3
6/5/09 0:00,390000,house,3
6/5/09 0:00,450000,house,3
6/5/09 0:00,550000,house,3
6/5/09 0:00,565000,house,4
6/5/09 0:00,770000,house,4
6/9/09 0:00,445000,house,4
6/9/09 0:00,588000,house,4
6/9/09 0:00,605000,house,3
6/10/09 0:00,378000,house,3
6/10/09 0:00,399000,house,3
6/10/09 0:00,465000,house,3
6/11/09 0:00,391000,house,3
6/11/09 0:00,470000,house,4
6/11/09 0:00,520000,house,2
6/11/09 0:00,837500,house,3
6/11/09 0:00,850000,house,3
6/12/09 0:00,405000,house,3
6/12/09 0:00,425100,house,3
6/12/09 0:00,480000,house,4
6/12/09 0:00,507250,house,4
6/12/09 0:00,580000,house,4
6/12/09 0:00,580000,house,4
6/12/09 0:00,715000,house,4
6/13/09 0:00,383000,house,3
6/15/09 0:00,410000,house,3
6/15/09 0:00,415000,house,3
6/15/09 0:00,416000,house,3
6/15/09 0:00,480000,house,3
6/15/09 0:00,610000,house,5
6/16/09 0:00,435000,house,4
6/16/09 0:00,485000,house,4
6/16/09 0:00,540000,house,4
6/17/09 0:00,373000,house,3
6/17/09 0:00,435000,house,3
6/17/09 0:00,477500,house,4
6/17/09 0:00,526000,house,3
6/17/09 0:00,640000,house,5
6/18/09 0:00,400500,house,3
6/18/09 0:00,403000,house,3
6/18/09 0:00,440000,house,3
6/18/09 0:00,440000,house,4
6/18/09 0:00,465000,house,4
6/18/09 0:00,890000,house,4
6/19/09 0:00,620000,house,4
6/22/09 0:00,329400,house,3
6/22/09 0:00,417500,house,4
6/22/09 0:00,420000,house,3
6/22/09 0:00,428000,house,3
6/22/09 0:00,472000,house,4
6/22/09 0:00,532000,house,4
6/22/09 0:00,556000,house,4
6/22/09 0:00,585000,house,4
6/22/09 0:00,620000,house,3
6/22/09 0:00,711000,house,4
6/23/09 0:00,415100,house,3
6/23/09 0:00,445000,house,3
6/23/09 0:00,525000,house,3
6/24/09 0:00,430000,house,3
6/24/09 0:00,460000,house,4
6/24/09 0:00,500000,house,4
6/24/09 0:00,520000,house,3
6/24/09 0:00,535000,house,4
6/24/09 0:00,732000,house,3
6/25/09 0:00,375500,house,2
6/25/09 0:00,439000,house,4
6/26/09 0:00,380000,house,3
6/26/09 0:00,425000,house,3
6/26/09 0:00,452500,house,3
6/26/09 0:00,535000,house,4
6/26/09 0:00,555000,house,4
6/26/09 0:00,570000,house,3
6/27/09 0:00,405000,house,3
6/27/09 0:00,619000,house,4
6/27/09 0:00,780000,house,4
6/29/09 0:00,354000,house,3
6/29/09 0:00,412500,house,3
6/29/09 0:00,415000,house,3
6/29/09 0:00,450000,house,3
6/29/09 0:00,582500,house,4
6/29/09 0:00,895500,house,5
7/1/09 0:00,524000,house,2
7/1/09 0:00,760000,house,4
7/1/09 0:00,760000,house,3
7/2/09 0:00,332500,house,2
7/2/09 0:00,385000,house,3
7/3/09 0:00,362000,house,3
7/3/09 0:00,378000,house,3
7/3/09 0:00,507500,house,2
7/3/09 0:00,520000,house,3
7/3/09 0:00,585000,house,3
7/3/09 0:00,745000,house,5
7/6/09 0:00,455000,house,3
7/6/09 0:00,540000,house,4
7/6/09 0:00,590000,house,4
7/6/09 0:00,875000,house,4
7/6/09 0:00,1280000,house,4
7/7/09 0:00,492000,house,3
7/7/09 0:00,555000,house,4
7/8/09 0:00,450000,house,4
7/9/09 0:00,379000,house,3
7/9/09 0:00,380000,house,3
7/9/09 0:00,439000,house,3
7/9/09 0:00,595000,house,4
7/9/09 0:00,667500,house,4
7/9/09 0:00,930000,house,3
7/10/09 0:00,335000,house,3
7/10/09 0:00,383000,house,3
7/10/09 0:00,480000,house,4
7/13/09 0:00,354000,house,3
7/13/09 0:00,460000,house,4
7/13/09 0:00,485000,house,3
7/13/09 0:00,495000,house,5
7/14/09 0:00,425500,house,4
7/15/09 0:00,417000,house,3
7/15/09 0:00,432000,house,4
7/15/09 0:00,1110000,house,4
7/16/09 0:00,339000,house,3
7/16/09 0:00,465000,house,3
7/16/09 0:00,640000,house,4
7/16/09 0:00,663000,house,4
7/17/09 0:00,387500,house,3
7/17/09 0:00,395000,house,2
7/17/09 0:00,460000,house,3
7/17/09 0:00,506000,house,3
7/18/09 0:00,475000,house,4
7/18/09 0:00,696000,house,4
7/19/09 0:00,451000,house,3
7/20/09 0:00,335000,house,3
7/20/09 0:00,384000,house,3
7/20/09 0:00,397000,house,3
7/20/09 0:00,410500,house,3
7/20/09 0:00,430450,house,4
7/20/09 0:00,440000,house,4
7/20/09 0:00,479000,house,4
7/20/09 0:00,492500,house,4
7/21/09 0:00,420000,house,3
7/21/09 0:00,439000,house,3
7/21/09 0:00,730000,house,4
7/22/09 0:00,450000,house,4
7/22/09 0:00,462500,house,4
7/22/09 0:00,480000,house,4
7/22/09 0:00,581000,house,3
7/23/09 0:00,416000,house,3
7/23/09 0:00,430000,house,3
7/24/09 0:00,390000,house,3
7/24/09 0:00,412000,house,3
7/24/09 0:00,865000,house,4
7/25/09 0:00,575000,house,4
7/27/09 0:00,495000,house,5
7/27/09 0:00,518500,house,3
7/27/09 0:00,576000,house,3
7/27/09 0:00,625000,house,4
7/29/09 0:00,395000,house,3
7/29/09 0:00,423002,house,4
7/29/09 0:00,478000,house,4
7/29/09 0:00,542000,house,4
7/29/09 0:00,1200000,house,5
7/30/09 0:00,495000,house,4
7/31/09 0:00,339000,house,3
7/31/09 0:00,375000,house,2
7/31/09 0:00,392000,house,3
7/31/09 0:00,406000,house,3
7/31/09 0:00,414000,house,4
7/31/09 0:00,430500,house,3
7/31/09 0:00,437500,house,4
7/31/09 0:00,625000,house,3
7/31/09 0:00,745000,house,4
8/1/09 0:00,488000,house,3
8/3/09 0:00,400000,house,3
8/3/09 0:00,485000,house,3
8/3/09 0:00,500000,house,4
8/3/09 0:00,520000,house,4
8/3/09 0:00,565000,house,5
8/4/09 0:00,402000,house,3
8/4/09 0:00,469000,house,4
8/4/09 0:00,470000,house,4
8/4/09 0:00,482500,house,4
8/4/09 0:00,750000,house,4
8/5/09 0:00,365000,house,2
8/5/09 0:00,385000,house,3
8/5/09 0:00,395000,house,3
8/5/09 0:00,409000,house,3
8/5/09 0:00,409000,house,3
8/5/09 0:00,420000,house,3
8/6/09 0:00,402500,house,3
8/7/09 0:00,365000,house,3
8/7/09 0:00,410500,house,4
8/7/09 0:00,413500,house,3
8/7/09 0:00,416500,house,3
8/7/09 0:00,451000,house,4
8/7/09 0:00,586000,house,4
8/7/09 0:00,605500,house,4
8/10/09 0:00,440100,house,3
8/10/09 0:00,800000,house,5
8/11/09 0:00,362000,house,3
8/11/09 0:00,365000,house,3
8/11/09 0:00,392000,house,3
8/11/09 0:00,490000,house,3
8/11/09 0:00,500000,house,4
8/11/09 0:00,578000,house,4
8/12/09 0:00,429000,house,4
8/12/09 0:00,450000,house,4
8/13/09 0:00,359000,house,3
8/13/09 0:00,600000,house,4
8/14/09 0:00,387100,house,3
8/14/09 0:00,405000,house,3
8/14/09 0:00,585000,house,4
8/17/09 0:00,355000,house,3
8/17/09 0:00,413000,house,3
8/17/09 0:00,415000,house,3
8/17/09 0:00,420000,house,4
8/17/09 0:00,441000,house,3
8/17/09 0:00,459950,house,4
8/17/09 0:00,518000,house,4
8/17/09 0:00,542500,house,3
8/17/09 0:00,767000,house,4
8/18/09 0:00,360000,house,3
8/18/09 0:00,400000,house,3
8/18/09 0:00,1620000,house,4
8/19/09 0:00,315000,house,2
8/19/09 0:00,420000,house,3
8/19/09 0:00,465000,house,3
8/19/09 0:00,506000,house,3
8/19/09 0:00,515000,house,4
8/19/09 0:00,555000,house,4
8/19/09 0:00,615000,house,3
8/19/09 0:00,642500,house,3
8/20/09 0:00,379000,house,3
8/20/09 0:00,398000,house,3
8/20/09 0:00,444000,house,3
8/20/09 0:00,499000,house,4
8/20/09 0:00,562000,house,4
8/21/09 0:00,511000,house,4
8/22/09 0:00,701000,house,4
8/22/09 0:00,780100,house,2
8/23/09 0:00,600000,house,4
8/23/09 0:00,695000,house,4
8/24/09 0:00,380000,house,3
8/24/09 0:00,387000,house,3
8/24/09 0:00,405000,house,3
8/24/09 0:00,420000,house,3
8/24/09 0:00,422500,house,4
8/24/09 0:00,500000,house,4
8/24/09 0:00,730000,house,4
8/25/09 0:00,436000,house,3
8/26/09 0:00,675000,house,4
8/27/09 0:00,430000,house,3
8/27/09 0:00,490000,house,4
8/27/09 0:00,520000,house,3
8/27/09 0:00,532000,house,4
8/28/09 0:00,475000,house,4
8/28/09 0:00,542600,house,4
8/28/09 0:00,570000,house,5
8/29/09 0:00,382500,house,3
8/29/09 0:00,644000,house,3
8/31/09 0:00,383000,house,3
8/31/09 0:00,490000,house,4
8/31/09 0:00,600000,house,4
9/1/09 0:00,425000,house,3
9/1/09 0:00,500000,house,2
9/2/09 0:00,360000,house,3
9/2/09 0:00,416500,house,3
9/2/09 0:00,479000,house,4
9/2/09 0:00,481000,house,4
9/2/09 0:00,530000,house,3
9/2/09 0:00,845000,house,4
9/3/09 0:00,498000,house,4
9/3/09 0:00,810000,house,2
9/4/09 0:00,404000,house,3
9/4/09 0:00,410000,house,3
9/4/09 0:00,455000,house,3
9/4/09 0:00,670000,house,4
9/5/09 0:00,437000,house,3
9/5/09 0:00,470500,house,3
9/5/09 0:00,490000,house,4
9/5/09 0:00,546000,house,5
9/5/09 0:00,680000,house,4
9/7/09 0:00,535000,house,4
9/8/09 0:00,390000,house,3
9/8/09 0:00,470000,house,4
9/8/09 0:00,895000,house,5
9/9/09 0:00,405000,house,3
9/9/09 0:00,465000,house,4
9/9/09 0:00,495000,house,4
